"id, name, release year, developer, publisher, img_url, src_url, genres, description"
1398,Trump Castle II[64],1992,[Capstone],[Capstone],https://en.wikipedia.org/wiki/File:Trump_Castle_game_cover.jpg,https://en.wikipedia.org/wiki/Trump_Castle_(series),Casino & Cards,description
1399,U.F.O.s,1997,[Artech Digital Entertainment],[Artech Digital Entertainment],,https://en.wikipedia.org/wiki/U.F.O.s_(video_game),Adventure,description
1400,Unreal[65],1998,[Epic MegaGames/MacSoft],[Epic MegaGames/MacSoft],https://en.wikipedia.org/wiki/File:Unreal_Coverart.png,https://en.wikipedia.org/wiki/Unreal_(1998_video_game),First-Person Shooter,description
1401,Vette!,1989,[Sphere/Spectrum HoloByte],[Sphere/Spectrum HoloByte],https://en.wikipedia.org/wiki/File:Vette!_Coverart.png,https://en.wikipedia.org/wiki/Vette!,Racing,description
1402,Warcraft: Orcs & Humans,1994,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Warcraft_-_Orcs_%26_Humans_Coverart.png,https://en.wikipedia.org/wiki/Warcraft:_Orcs_%26_Humans,Real-time strategy,description
1403,Warcraft II: Tides of Darkness,1996,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:Warcraft-2-Tides-Of-Darkness-Pc.jpg,https://en.wikipedia.org/wiki/Warcraft_II:_Tides_of_Darkness,Real-time strategy,description
1404,Warcraft III: Reign of Chaos,2002,[Blizzard Entertainment],[Blizzard Entertainment],https://en.wikipedia.org/wiki/File:WarcraftIII.jpg,https://en.wikipedia.org/wiki/Warcraft_III:_Reign_of_Chaos,Real-time strategy,description
1405,Warzone 2100,1999,[Pumpkin Studios],[Pumpkin Studios],https://en.wikipedia.org/wiki/Warzone_2100,Real-time strategy,description
1406,Where in the World Is Carmen Sandiego?,1985,[Brøderbund],[Brøderbund],https://en.wikipedia.org/wiki/File:Carmen_Sandiego_games.jpg,https://en.wikipedia.org/wiki/Where_in_the_World_Is_Carmen_Sandiego%3F,Educational,description
1407,Where in Space Is Carmen Sandiego?,1994,[Brøderbund],[Brøderbund],https://en.wikipedia.org/wiki/File:Where_in_Space_Is_Carmen_Sandiego%3F_cover.jpg,https://en.wikipedia.org/wiki/Where_in_Space_Is_Carmen_Sandiego%3F,Educational,description
1408,Who Wants to Be a Millionaire,2002,[Feral Interactive],[Feral Interactive],https://en.wikipedia.org/wiki/Who_Wants_to_Be_a_Millionaire,Quiz,description
1409,Wing Commander 3: Heart of the Tiger,1995,[Electronic Arts],[Electronic Arts],https://en.wikipedia.org/wiki/File:Wc3boxart.jpg,https://en.wikipedia.org/wiki/Wing_Commander_3:_Heart_of_the_Tiger,Space flight simulator,description
1410,Wing Commander 4: The Price of Freedom,1996,[Electronic Arts],[Electronic Arts],https://en.wikipedia.org/wiki/File:Wing_Commander_IV_-_The_Price_of_Freedom_Coverart.png,https://en.wikipedia.org/wiki/Wing_Commander_4:_The_Price_of_Freedom,Space flight simulator,description
1411,WingNuts,2001,[Freeverse Software],[Freeverse Software],n/a,https://en.wikipedia.org/wiki/WingNuts,Shooter,description
1412,Wipeout 2097,2002,[Psygnosis],[Psygnosis],https://en.wikipedia.org/wiki/File:WipEout2097Cover.jpg,https://en.wikipedia.org/wiki/Wipeout_2097,Racing,description
1413,Wishbringer,1985,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:Wishbringer_Coverart.png,https://en.wikipedia.org/wiki/Wishbringer,Interactive fiction,description
1414,Wolfenstein 3D,1994,[id Software],[id Software],https://en.wikipedia.org/wiki/File:Wolfenstein-3d.jpg,https://en.wikipedia.org/wiki/Wolfenstein_3D,First-person shooter,description
1415,Wordtris,1991,[Realtime Associates],[Realtime Associates],https://en.wikipedia.org/wiki/File:Wordtris_cover.jpg,https://en.wikipedia.org/wiki/Wordtris,Puzzle,description
1416,World of Xeen,1993,[New World Computing],[New World Computing],https://en.wikipedia.org/wiki/File:Might_and_Magic_V_cover.jpg,https://en.wikipedia.org/wiki/World_of_Xeen,RPG,description
1417,World War II Online: Battleground Europe,2002,[Cornered Rat Software],[Cornered Rat Software],https://en.wikipedia.org/wiki/File:World_War_II_Online_box.jpg,https://en.wikipedia.org/wiki/World_War_II_Online,MMOFPS,description
1418,Worms,1995,[Team17],[Team17],https://en.wikipedia.org/wiki/File:Worms_cover_art.jpg,https://en.wikipedia.org/wiki/Worms_(1995_video_game),Turn-based tactics,description
1419,The X-Files Game[69],1998,[Fox Interactive],[Fox Interactive],https://en.wikipedia.org/wiki/File:Thexfilesgamecover.jpg,https://en.wikipedia.org/wiki/The_X-Files_Game,Action/Adventure,description
1420,X-Mas Lemmings,1992,[DMA Design],[DMA Design],https://en.wikipedia.org/wiki/File:Lemmings-BoxScan.jpg,https://en.wikipedia.org/wiki/Christmas_Lemmings,Puzzle,description
1421,Yoot Tower (The Tower II in Japan),1998,[OPeNBooK9003/Sega],[OPeNBooK9003/Sega],https://en.wikipedia.org/wiki/File:Yoot_Tower_Coverart.png,https://en.wikipedia.org/wiki/Yoot_Tower,Construction Simulation,description
1422,You Don't Know Jack,1995,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_(1995)_cover.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(1995_video_game),Party/trivia,description
1423,You Don't Know Jack: Louder! Faster! Funnier!,2000,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1424,You Don't Know Jack: Movies,1997,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1425,You Don't Know Jack: Offline,1999,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1426,You Don't Know Jack: Sports,1996,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1427,You Don't Know Jack: Television,1997,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1428,You Don't Know Jack: Volume 2,1996,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1429,You Don't Know Jack: Volume 3,1997,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1430,You Don't Know Jack: Volume 4 - The Ride,1998,[Jellyvision/Berkeley Systems],[Jellyvision/Berkeley Systems],https://en.wikipedia.org/wiki/File:You_Don%27t_Know_Jack_XXL.jpg,https://en.wikipedia.org/wiki/You_Don%27t_Know_Jack_(franchise),Party/trivia,description
1431,Zone Raiders,1995,[Image Space Inc.],[Image Space Inc.],https://en.wikipedia.org/wiki/File:Zone_Raiders_EU_Cover.jpg,https://en.wikipedia.org/wiki/Zone_Raiders,Vehicle combat,description
1432,Zork I,1984,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:Zork_I_box_art.jpg,https://en.wikipedia.org/wiki/Zork_I,Interactive fiction,description
1433,Zork II,1984,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:Zork_II_box_art.jpg,https://en.wikipedia.org/wiki/Zork_II,Interactive fiction,description
1434,Zork III,1984,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:Zork_III_box_art.jpg,https://en.wikipedia.org/wiki/Zork_III,Interactive fiction,description
1435,Zork: Grand Inquisitor,2001,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Zork_Grand_Inquisitor_Coverart.png,https://en.wikipedia.org/wiki/Zork:_Grand_Inquisitor,Adventure,description
1436,Zork Nemesis: The Forbidden Lands,1996,[Activision],[Activision],https://en.wikipedia.org/wiki/File:Zork_Nemesis_cover.png,https://en.wikipedia.org/wiki/Zork_Nemesis,Adventure,description
1437,Zork: The Undiscovered Underground,1998,[Activision],[Activision],n/a,https://en.wikipedia.org/wiki/Zork:_The_Undiscovered_Underground,Interactive fiction,description
1438,Zork Zero,1988,[Infocom],[Infocom],https://en.wikipedia.org/wiki/File:Zork_Zero_Coverart.png,https://en.wikipedia.org/wiki/Zork_Zero,Interactive fiction,description
1439,ZPC,1996,[Zombie Studios],[Zombie Studios],n/a,https://en.wikipedia.org/wiki/ZPC,First-person shooter,description
